Date_Time_1,envirolightlux_2,envirotemp_2,envirorh_2,envirooccupancy_2,envirosound_2,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vo2_6,vo2_7,vo2_8,vo2_9,vo2_10,vo2_11,vo2_12,vo2_13,vo2_14,vo2_15,vo2_16,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,vco2_6,vco2_7,vco2_8,vco2_9,vco2_10,vco2_11,vco2_12,vco2_13,vco2_14,vco2_15,vco2_16,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5,vh2o_6,vh2o_7,vh2o_8,vh2o_9,vh2o_10,vh2o_11,vh2o_12,vh2o_13,vh2o_14,vh2o_15,vh2o_16,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,kcal_hr_6,kcal_hr_7,kcal_hr_8,kcal_hr_9,kcal_hr_10,kcal_hr_11,kcal_hr_12,kcal_hr_13,kcal_hr_14,kcal_hr_15,kcal_hr_16,rq_1,rq_2,rq_3,rq_4,rq_5,rq_6,rq_7,rq_8,rq_9,rq_10,rq_11,rq_12,rq_13,rq_14,rq_15,rq_16,foodupa_1,foodupa_2,foodupa_3,foodupa_4,foodupa_5,foodupa_6,foodupa_7,foodupa_8,foodupa_9,foodupa_10,foodupa_11,foodupa_12,foodupa_13,foodupa_14,foodupa_15,foodupa_16,waterupa_1,waterupa_2,waterupa_3,waterupa_4,waterupa_5,waterupa_6,waterupa_7,waterupa_8,waterupa_9,waterupa_10,waterupa_11,waterupa_12,waterupa_13,waterupa_14,waterupa_15,waterupa_16,bodymass_1,bodymass_2,bodymass_3,bodymass_4,bodymass_5,bodymass_6,bodymass_7,bodymass_8,bodymass_9,bodymass_10,bodymass_11,bodymass_12,bodymass_13,bodymass_14,bodymass_15,bodymass_16,xbreak_1,xbreak_2,xbreak_3,xbreak_4,xbreak_5,xbreak_6,xbreak_7,xbreak_8,xbreak_9,xbreak_10,xbreak_11,xbreak_12,xbreak_13,xbreak_14,xbreak_15,xbreak_16,ybreak_1,ybreak_2,ybreak_3,ybreak_4,ybreak_5,ybreak_6,ybreak_7,ybreak_8,ybreak_9,ybreak_10,ybreak_11,ybreak_12,ybreak_13,ybreak_14,ybreak_15,ybreak_16,pedmeters_1,pedmeters_2,pedmeters_3,pedmeters_4,pedmeters_5,pedmeters_6,pedmeters_7,pedmeters_8,pedmeters_9,pedmeters_10,pedmeters_11,pedmeters_12,pedmeters_13,pedmeters_14,pedmeters_15,pedmeters_16,allmeters_1,allmeters_2,allmeters_3,allmeters_4,allmeters_5,allmeters_6,allmeters_7,allmeters_8,allmeters_9,allmeters_10,allmeters_11,allmeters_12,allmeters_13,allmeters_14,allmeters_15,allmeters_16,wheelmeters_1,wheelmeters_2,wheelmeters_3,wheelmeters_4,wheelmeters_5,wheelmeters_6,wheelmeters_7,wheelmeters_8,wheelmeters_9,wheelmeters_10,wheelmeters_11,wheelmeters_12,wheelmeters_13,wheelmeters_14,wheelmeters_15,wheelmeters_16
10/13/2020 18:42:00,0,0,0,0,0,1.106463,1.347114,0.8415823,0.8884022,0.8656182,0.8684529,1.529831,1.607493,0.9605379,0.7318127,1.001239,0.9110432,1.35279,1.083721,0.9985911,0.9480271,1.470684,2.045951,1.06627,0.9774743,1.276841,1.154651,1.939574,2.079643,1.220434,0.9708263,1.249225,1.10784,1.80452,1.7282,1.485631,1.124,0.07183575,0.06586363,0.07062848,0.07644422,0.08375593,0.094152,0.100242,0.07298899,0.06792988,0.05223651,0.08143714,0.06486762,0.0926661,0.03764461,0.08732823,0.02325167,0.3592289,0.4543079,0.2697582,0.2749368,0.2894153,0.281977,0.490454,0.5181128,0.3081168,0.2374685,0.3196516,0.2889415,0.4396288,0.37094,0.3347133,0.2987591,1.330867,1.516712,1.267552,1.099536,1.471941,1.329982,1.26918,1.293745,1.270346,1.326334,1.247099,1.216577,1.334606,1.594886,1.489207,1.185929,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.316947,1.150935,1.440061,0.5634455,1.857262,1.865711,1.817171,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,22.00846,23.17083,21.57968,23.91258,18.54573,22.06105,24.55675,21.88287,22.48811,22.47792,23.7828,22.40173,21.82085,21.36819,23.82716,21.0867,0,33,0,0,0,0,9,26,4,0,4,0,20,0,0,2,0,164,0,1,0,0,113,27,5,0,2,0,24,0,0,0,78.30725,132.8121,118.745,126.3803,110.0245,205.9081,85.56986,198.3197,109.4086,90.39594,134.8829,232.1973,125.9618,178.26,53.30708,179.2637,107.1941,164.6485,157.6276,179.6054,152.6254,265.1545,120.3655,242.4286,159.668,121.8137,177.4843,289.0055,183.7315,214.1234,65.62707,212.3255,3867.368,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3274.792,5540.447,3250.439,5634.72
10/13/2020 18:47:00,0,0,0,0,0,1.152056,1.16255,0.9408359,0.8735855,0.7359187,0.8718842,1.532905,1.64032,0.9669475,0.76702,0.9239011,0.927354,1.471974,1.0655,0.9931336,0.9291254,1.59454,1.810183,1.163054,0.9856824,1.000772,1.074737,2.050085,2.131639,1.252656,0.9875816,1.080593,1.071136,2.010103,1.670358,1.438384,1.100184,0.08134019,0.07044891,0.07280228,0.0781301,0.08237746,0.09327671,0.1194164,0.077488,0.06981665,0.0553358,0.07890466,0.06816845,0.1006158,0.04079167,0.09533197,0.0201697,0.3782289,0.3950202,0.2996503,0.2719779,0.2404266,0.2774853,0.4985144,0.5293257,0.3117706,0.2469055,0.2901738,0.2903627,0.4814533,0.3627932,0.3302875,0.2927092,1.383662,1.558028,1.236965,1.128414,1.360271,1.233012,1.337017,1.299472,1.2963,1.288068,1.170041,1.15631,1.365451,1.568141,1.448643,1.185032,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.335953,1.150935,1.440061,0.5634455,1.857262,1.865711,1.817171,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,22.00227,23.14165,21.57584,23.91258,18.54573,22.05902,24.55675,21.88287,22.47284,22.47628,23.78433,22.38646,21.82085,21.42508,23.82716,21.0775,30,62,0,0,0,1,2,22,1,0,0,0,20,0,0,1,49,85,0,0,0,0,20,21,0,0,0,0,29,0,0,0,78.37516,133.3,118.745,126.3803,110.0245,205.9081,86.00728,199.2136,109.4086,90.39594,134.8829,232.1973,126.1124,178.26,53.30708,179.2702,107.2686,165.5651,157.6276,179.6098,152.6254,265.1593,120.9015,243.3336,159.6813,121.8137,177.4869,289.0055,183.9156,214.1234,65.62707,212.3431,3867.424,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3366.207,5540.447,3250.439,5634.72
10/13/2020 18:52:00,0,0,0,0,0,1.097613,1.09528,0.954345,0.9163467,0.7627941,0.9593892,1.666964,1.586928,0.9077692,0.8759253,1.050941,0.8372503,1.541756,0.9978948,1.04969,0.8483261,1.505221,1.722556,1.175897,1.060117,1.04178,1.242052,2.238753,2.081602,1.211038,1.080803,1.330778,1.022784,2.038538,1.657354,1.508118,1.054154,0.08318023,0.0664646,0.07369833,0.07923099,0.08062059,0.09279407,0.1203569,0.09037445,0.07183417,0.05502302,0.08294874,0.06727291,0.1022874,0.04226355,0.1022925,0.02677941,0.359428,0.3732986,0.303697,0.2870287,0.2495028,0.3092798,0.542734,0.5133802,0.2950156,0.2788434,0.336816,0.2658481,0.4998409,0.3459442,0.3482884,0.2705489,1.369434,1.576567,1.23206,1.157068,1.365001,1.291235,1.343813,1.312335,1.336656,1.234339,1.263652,1.221575,1.322469,1.661005,1.436511,1.24145,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.387605,1.150935,1.440061,0.5634455,1.857262,1.865711,1.817171,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.99853,23.24795,21.57199,23.91258,18.54573,22.05698,24.55675,21.88287,22.45757,22.47464,23.78585,22.37119,21.82085,21.48198,23.82716,21.06831,9,54,0,0,0,3,1,88,2,0,20,0,5,0,3,1,12,54,0,1,0,19,19,59,0,0,2,0,7,0,9,0,79.16809,134.0134,118.745,126.3803,110.0245,205.9139,86.41122,199.954,109.4086,90.39594,134.8829,232.1973,126.7886,178.26,53.39167,179.2702,108.1609,166.5139,157.6276,179.6117,152.6254,265.1788,121.3675,244.1689,159.6845,121.8137,177.5137,289.0055,184.6325,214.1234,65.72164,212.3477,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3462.204,5540.447,3250.439,5634.72
10/13/2020 18:57:00,0,0,0,0,0,0.8165327,1.275074,0.9217235,0.8721912,0.7120488,1.253539,1.732905,1.243047,1.07625,0.9779591,1.348428,0.8073966,1.572489,0.9494369,1.020294,0.8318661,1.053051,1.971939,1.154183,1.038991,1.012919,1.735008,2.320093,1.672096,1.471229,1.219234,1.713543,1.026231,2.039409,1.560391,1.402502,0.9966887,0.0818475,0.07447571,0.07959001,0.08304069,0.08259977,0.09999979,0.1270243,0.09470262,0.07432229,0.05594092,0.08498523,0.06836832,0.1111256,0.04308254,0.1055113,0.02180296,0.2629578,0.432362,0.2945423,0.2751858,0.2355884,0.411547,0.5637242,0.4048911,0.3521208,0.3121566,0.4325601,0.2590177,0.507166,0.3280514,0.3343287,0.2628433,1.291516,1.54889,1.252799,1.192627,1.422567,1.384287,1.339114,1.34868,1.362804,1.245792,1.274348,1.271638,1.29734,1.64378,1.373633,1.198615,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.823313,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.99717,23.28487,21.56815,23.91258,18.54573,22.05494,24.55675,21.88287,22.4423,22.473,23.78738,22.35593,21.82085,21.53888,23.82716,21.05911,0,0,0,0,0,45,4,86,36,0,9,0,8,0,0,0,0,0,0,0,0,79,11,84,17,2,2,0,14,0,0,0,79.17137,134.3579,118.745,126.3803,110.0245,205.9457,86.49385,201.1775,109.4211,90.39594,134.8829,232.1973,126.8892,178.26,53.47816,179.2702,108.1647,166.9381,157.6276,179.6148,152.6254,265.4242,121.4581,245.765,159.7753,121.8137,177.592,289.0055,184.7554,214.1234,65.82315,212.3553,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3563.126,5540.447,3250.439,5634.72
10/13/2020 19:02:00,0,0,0,0,0,0.7725528,1.228755,0.9448768,0.8834989,0.7541449,1.173544,1.6933,1.490805,1.072268,0.8763084,1.100018,0.8214396,1.557999,0.9741362,0.8356164,1.047984,0.9842995,1.951032,1.148018,1.042264,1.052505,1.573848,2.221534,1.961687,1.427048,1.092468,1.379877,1.020769,2.010558,1.611819,1.140677,1.269393,0.07807671,0.07269551,0.07887029,0.08085442,0.08142167,0.1019698,0.1300545,0.09064708,0.07354698,0.05251861,0.08777493,0.06917404,0.1120199,0.04046818,0.09702744,0.03293275,0.247996,0.4200219,0.299608,0.2780768,0.2481693,0.3819367,0.5478186,0.4826933,0.3482473,0.2797081,0.3516789,0.2619759,0.5018249,0.3373046,0.2732852,0.3320431,1.278898,1.588346,1.215238,1.180394,1.394675,1.337806,1.312508,1.315497,1.33173,1.246839,1.255302,1.243181,1.291144,1.65491,1.365366,1.214449,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.831911,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.99582,23.2784,21.56431,23.91258,18.54573,22.0529,24.55675,21.88287,22.42703,22.47136,23.78891,22.34066,21.82085,21.59578,23.82716,21.04992,0,0,0,0,0,17,1,8,60,0,2,0,6,0,0,55,0,0,0,0,0,34,2,4,52,0,0,0,6,0,0,0,79.17137,134.3579,118.745,126.3803,110.0245,206.2115,86.65915,202.0344,109.4444,90.39594,134.8829,232.1973,127.0979,178.26,53.47816,179.2849,108.1647,166.9381,157.6276,179.6148,152.6254,265.9513,121.6412,246.7095,160.0693,121.8137,177.6076,289.0055,184.9731,214.1234,65.82315,212.4469,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3660.547,5540.447,3250.439,5634.72
10/13/2020 19:07:00,0,0,0,0,0,0.8616863,0.9178272,0.8876576,0.9099328,0.8338519,0.8829905,1.690695,1.631597,1.27797,0.9167895,1.060563,0.8646635,1.42976,1.060254,0.6612363,1.369268,1.045889,1.380896,1.030671,1.012594,1.112321,1.130716,2.102534,2.148469,1.6871,1.155706,1.27341,1.004387,1.798601,1.766671,0.8947903,1.681684,0.07713395,0.07099312,0.07933835,0.0806485,0.08059881,0.09576993,0.1263866,0.09235721,0.07671215,0.05243917,0.08914487,0.0678094,0.1118807,0.04206117,0.09452846,0.03121192,0.2731595,0.3086657,0.2782908,0.2823585,0.2709863,0.2838263,0.5393058,0.5283799,0.4141448,0.2934767,0.3352843,0.2711094,0.4574362,0.3679439,0.2157342,0.4353736,1.215661,1.501588,1.161912,1.113603,1.335392,1.281107,1.243945,1.316971,1.318835,1.261536,1.201107,1.161893,1.255841,1.666019,1.354131,1.228743,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.831911,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.99446,23.27192,21.56046,23.91258,18.54573,22.05086,24.55675,21.88287,22.41175,22.46973,23.79044,22.32539,21.82085,21.65267,23.82716,21.04072,0,0,0,0,0,0,6,2,43,0,1,0,75,36,0,145,0,0,0,2,0,1,24,0,52,0,0,0,112,40,0,68,79.17137,134.3579,118.745,126.3803,110.0245,206.2264,86.94881,202.1347,109.4509,90.39594,134.8829,232.1973,127.8359,178.3543,53.47816,179.7999,108.1647,166.9381,157.6276,179.6157,152.6254,265.9781,121.9586,246.8113,160.4107,121.8137,177.6098,289.0055,185.8174,214.2207,65.82315,213.3088,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3739.373,5540.447,3250.439,5634.72
10/13/2020 19:12:00,0,0,0,0,0,0.8612649,0.8145964,0.7842376,1.042348,0.8638477,0.8477296,1.526712,1.65232,1.36897,1.021533,1.081509,0.9695241,1.461803,1.207383,0.7165031,1.395831,1.035602,1.24295,0.9195285,1.214149,1.192719,1.093598,1.847246,2.14315,1.877773,1.324479,1.280482,1.140899,1.849991,1.999729,0.9400324,1.69753,0.07674014,0.07104263,0.07951254,0.08150461,0.08066857,0.09237598,0.1214286,0.09065215,0.08981591,0.05299429,0.0888833,0.06903803,0.1227055,0.04735034,0.09421741,0.03867996,0.2723773,0.2751016,0.2464607,0.3270445,0.2834142,0.2730253,0.4835895,0.5329269,0.4483157,0.3294442,0.3407063,0.3049637,0.4684233,0.4181999,0.2318049,0.4427063,1.204003,1.52623,1.169254,1.151884,1.38043,1.289917,1.209627,1.297205,1.372952,1.304866,1.183074,1.174411,1.265525,1.656716,1.315031,1.217148,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.831911,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.9931,23.26545,21.55662,23.91258,18.54573,22.04882,24.55675,21.88287,22.39648,22.46809,23.79196,22.31012,21.82085,21.68435,23.82716,21.03152,0,0,0,0,0,0,7,34,61,0,6,0,19,41,0,41,0,0,0,6,0,6,190,40,79,0,0,0,26,50,0,28,79.17137,134.3579,118.745,126.3803,110.0245,206.2398,87.93779,202.789,109.6695,90.39594,134.8829,232.1973,128.5904,179.525,53.47816,180.5127,108.1647,166.9381,157.6276,179.6262,152.6254,266.0007,123.1569,247.5097,160.9541,121.8137,177.6203,289.0055,186.725,215.5765,65.82315,214.3031,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3805.231,5540.447,3250.439,5634.72
10/13/2020 19:17:00,0,0,0,0,0,0.9211923,0.7626311,0.7867302,1.201139,0.8925609,0.9009336,1.277262,1.682239,1.036828,0.831951,0.8888369,0.9405407,1.469461,1.128961,0.7762979,1.31253,1.120285,1.158366,0.9402828,1.47252,1.208002,1.129934,1.518267,2.135959,1.39309,1.051289,1.046729,1.128375,1.858795,1.828318,0.9765216,1.55862,0.07567059,0.07008503,0.07902497,0.08274281,0.0799675,0.09607755,0.1176571,0.09078922,0.09738195,0.0595649,0.08693352,0.06878505,0.1269937,0.04964161,0.09275108,0.04603272,0.2921672,0.2572009,0.2484274,0.3817377,0.291218,0.2880172,0.4027735,0.5395244,0.3376138,0.2664866,0.2796353,0.2972792,0.4708183,0.3882813,0.2483654,0.4137908,1.21582,1.518366,1.194259,1.226743,1.354277,1.254126,1.185061,1.269972,1.341091,1.263545,1.177055,1.199134,1.2653,1.619075,1.258789,1.187588,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.831911,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.99174,23.25897,21.55277,23.91258,18.54573,22.04679,24.55675,21.88287,22.38121,22.46645,23.79349,22.29485,21.82085,21.69163,23.82716,21.02233,0,1,0,0,0,7,7,14,64,0,2,0,21,2,0,26,0,0,1,0,0,9,125,12,125,0,0,1,22,0,0,27,79.17137,134.3579,118.745,126.3803,110.0245,206.2694,89.74183,203.2333,110.1259,90.39594,134.8829,232.1973,129.4916,179.6176,53.47816,180.6582,108.1647,166.9391,157.6277,179.6373,152.6259,266.0565,125.2578,247.9657,161.7186,121.8147,177.633,289.006,187.6921,215.6942,65.82315,214.5142,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3869.288,5540.447,3250.439,5634.72
10/13/2020 19:22:00,0,0,0,0,0,0.9702398,0.7864183,0.8265154,1.078823,0.8463027,0.8655136,1.442492,1.692453,1.464284,0.779287,0.9597601,0.8829582,1.497022,1.057302,0.7833688,1.120361,1.151028,1.144122,0.9320427,1.213046,1.108892,1.048094,1.837085,2.089375,1.97684,1.037478,1.081655,1.025124,1.875647,1.723885,0.9385061,1.284041,0.0734109,0.0669634,0.07789531,0.08171974,0.07816353,0.0934746,0.1242745,0.09814272,0.1012043,0.06394172,0.08908442,0.06992245,0.1297884,0.05392665,0.09323403,0.04489733,0.3058051,0.2618804,0.2572882,0.3355961,0.2737028,0.2742109,0.4630007,0.5388484,0.4774277,0.2531173,0.2987235,0.2768115,0.4784538,0.3644067,0.2475147,0.3501295,1.187404,1.455388,1.127687,1.124002,1.309637,1.210822,1.272126,1.24097,1.346489,1.330127,1.127673,1.162086,1.253294,1.630557,1.19966,1.146809,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.831911,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.99038,23.2525,21.54893,23.91258,18.54573,22.04475,24.55675,21.88287,22.36594,22.46481,23.79502,22.27958,21.82085,21.69891,23.82716,21.01313,0,0,0,0,0,0,25,99,47,0,2,0,27,0,0,29,0,0,0,1,0,1,93,110,127,0,0,0,48,0,0,27,79.17137,134.3579,118.745,126.3803,110.0245,206.3639,90.55894,204.0757,110.6489,90.39594,134.8829,232.1973,129.6727,179.6279,53.47816,181.1225,108.1647,166.9431,157.6326,179.6381,152.6279,266.1788,126.2328,248.9565,162.6679,121.8187,177.6418,289.008,187.9168,215.7066,65.82315,215.1208,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,3955.057,5540.447,3250.439,5634.72
10/13/2020 19:27:00,0,0,0,0,0,0.9541419,0.8179583,0.8088019,0.8712311,0.7934245,0.9109132,1.32477,1.378333,1.136499,0.8208309,0.9250175,0.9761683,1.448913,1.031107,0.7579622,0.8033878,1.152781,1.176427,0.9515987,0.9725367,1.004082,1.134112,1.717152,1.751218,1.549048,1.1202,1.139042,1.236445,1.826672,1.68968,0.9605199,0.9233106,0.07373477,0.06769366,0.07742118,0.08165681,0.07814732,0.09199075,0.1256163,0.09698956,0.09743449,0.06631444,0.08716558,0.06940036,0.1305231,0.05286752,0.09204137,0.03545504,0.3021149,0.2714821,0.2543974,0.2705489,0.2542441,0.2906542,0.4272054,0.4421314,0.3715313,0.2684301,0.2943165,0.3128753,0.4638278,0.3559426,0.2429678,0.25124,1.208912,1.43841,1.17642,1.114734,1.265919,1.244797,1.296217,1.269769,1.362782,1.365711,1.23187,1.265449,1.260696,1.638952,1.267849,1.148343,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.831911,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.98903,23.24602,21.54509,23.91258,18.54573,22.04271,24.55675,21.88287,22.35067,22.46317,23.79655,22.26431,21.82085,21.70618,23.82716,21.00394,0,0,0,0,0,7,11,24,55,0,0,0,18,0,0,0,0,0,0,1,0,5,126,42,111,0,0,0,18,0,0,27,79.17137,134.3579,118.745,126.3803,110.0245,206.3639,92.61328,205.0665,110.7896,90.39594,134.8829,232.1973,130.0731,179.6279,53.47816,181.1802,108.1647,166.9431,157.6326,179.6461,152.6279,266.2094,128.5724,250.2854,163.3486,121.8187,177.6419,289.008,188.4171,215.7066,65.82315,215.215,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,4028.871,5540.447,3250.439,5634.72
10/13/2020 19:32:00,0,0,0,0,0,0.9196192,0.9106288,0.8421301,0.8378996,0.7982116,0.9589072,1.383161,1.614392,1.11422,0.8995687,1.017615,1.113671,1.48433,1.079575,0.8174143,0.8498451,1.082614,1.252153,0.9549681,0.998089,1.007636,1.176269,1.749874,2.059292,1.537794,1.159863,1.21305,1.422748,1.913029,1.735389,1.020554,0.9052852,0.07295653,0.06701211,0.07761799,0.08146071,0.07821776,0.09241226,0.1249195,0.09636361,0.09393587,0.0615307,0.08655718,0.07560375,0.1378015,0.04845009,0.09064614,0.03159493,0.2892955,0.2984202,0.2625018,0.2643629,0.2556119,0.3048004,0.4431838,0.5183936,0.3655165,0.2896805,0.3211232,0.3577521,0.4779333,0.3704368,0.2610098,0.2610291,1.178084,1.373801,1.135314,1.188361,1.262844,1.226614,1.26386,1.275426,1.380779,1.296968,1.193347,1.277378,1.288893,1.60773,1.248975,1.065202,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.831911,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.98767,23.23955,21.54124,23.91258,18.54573,22.04067,24.55675,21.88287,22.32251,22.46153,23.79807,22.24905,21.82085,21.71346,23.82716,20.99474,0,0,0,0,0,2,9,13,35,0,0,0,5,0,0,3,0,0,0,4,0,3,9,10,95,4,0,1,6,0,0,28,79.17137,134.3579,118.745,126.3803,110.0245,206.3639,92.90733,205.2106,110.9676,90.39594,134.8829,232.1973,130.4737,179.6279,53.47816,181.2134,108.1647,166.9431,157.6326,179.6505,152.6279,266.2468,129.0128,250.4662,163.97,121.825,177.6419,289.0085,188.8461,215.7066,65.82315,215.2531,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,4121.651,5540.447,3250.439,5634.72
10/13/2020 19:37:00,0,0,0,0,0,0.924318,0.981108,0.883541,0.8653125,0.8359431,0.8539451,1.545463,1.695957,1.256672,1.276659,1.103691,1.211304,1.35207,1.017182,0.8359304,0.8815522,1.075803,1.348014,1.090948,1.051309,1.120623,1.052469,1.931347,2.175775,1.779744,1.704462,1.405892,1.572511,1.682995,1.638315,1.057202,0.9997777,0.07179572,0.0645996,0.07506648,0.08018962,0.07649433,0.0915556,0.1272932,0.1008872,0.09055741,0.06358891,0.07823162,0.07772454,0.1305043,0.04618558,0.08787794,0.02758079,0.2899545,0.321447,0.2813174,0.2743767,0.2720317,0.2717657,0.4936044,0.5454103,0.4152564,0.4149869,0.3542737,0.3907769,0.431394,0.3492415,0.26782,0.2747971,1.164953,1.373892,1.232885,1.215444,1.339157,1.232502,1.249721,1.283126,1.415993,1.334948,1.277598,1.29868,1.24517,1.611682,1.267655,1.134709,6.937752,7.791329,6.677931,5.323785,6.281169,7.529475,6.263854,5.581052,7.338365,7.376735,6.482918,4.339694,5.69185,4.249292,7.105824,4.666617,2.770347,4.449948,1.150935,1.440061,0.5634455,1.857262,1.865711,1.831911,1.3953,0.9419559,1.102172,1.365692,1.988954,1.095077,3.018703,0.8801876,21.98631,23.23307,21.5374,23.91258,18.54573,22.03863,24.55675,21.88287,21.97294,22.45989,23.7996,22.23378,21.82085,21.72074,23.82716,20.98555,0,0,0,0,0,3,7,1,11,0,0,0,103,0,0,1,0,0,0,1,0,4,18,1,23,0,0,0,94,0,0,27,79.17137,134.3579,118.745,126.3803,110.0245,206.3639,93.01589,205.6406,111.1363,90.39594,134.8829,232.1973,131.2667,179.6279,53.47816,181.6196,108.1647,166.9431,157.6326,179.6626,152.6279,266.2643,129.1644,250.9038,164.2417,121.8289,177.6419,289.0105,189.8377,215.7066,65.82315,215.6644,3868.091,2871.901,4423.255,3392.39,3628.615,4197.144,0,0,3981.508,5251.125,3359.16,3914.686,4167.877,5540.447,3250.439,5634.72
